transition,count,common_words
th de,3,with deliberate, with death, death destruction
ns un,3,actions unadorned, means undeserved, means unjustly
wn na,3,own native, own name, own nature
be pa,3,be paid
ed gr,3,unadorned grandeur, distributed gratis, filled great
ry sh,3,flattery shows, very shortly, every shake
wn ti,3,own time, own tickell's
to fl,3,to flatter, to flow
in mi,3,in mind, in military
st ex,3,vast extent, most excellent, most exquisite
ng da,3,rising danube, overwhelming danger, following day
be it,3,be it, danube its
rt on,3,court on, report on, freeport on
ic vo,3,music vol, public voice
ce by,3,voice by, violence by, vice by
by sh,3,by showers, by shakespeare, by shining
lm an,3,calm and, 'calm and
al ha,3,occasional happy, material had, eternal happiness
le gr,3,style great, little gratified, little grave
le sh,3,battle shown, steele showing, file should
ct at,3,conduct at, attract attention, respect at
me ch,3,some characteristic, time chiefly, same characteristic
gh st,3,marlborough stands, though still, high state
rm it,3,storm it, form its, form it
se si,3,close similarity, sense sir, ease simplicity
ly fu,3,completely fulfilled, constantly furnished, entirely furnished
ts au,3,its author, its author's
ig an,3,whig and
ot pa,3,not particularly, not party, not part
ve ob,3,have obtained, have objected
ds fo,3,england's foreign, stands for, grounds for
er hu,3,tender husband, other humourists
as si,3,was simply, has since, was sir
ce ca,3,audience capacities, once called, since cassius
of vo,3,of voice, of volunteers, of volunteer
ly hu,3,equally humorous, quickly hurried, extremely humorous
se ex,3,these extraordinary, course exceedingly, close examination
ke wo,3,make words, burke would, make work
gn to,3,foreign to, sovereign to
ey pr,3,they pretended, they profited, they produce
rs ho,3,lover's hopes, courtiers holding, writers hooker
ll up,3,fell upon, fill up
le ga,3,whole gamut, steele gave, fashionable gallant
ut ha,3,gamut have, but harley, but having
ts ad,3,defects addison, swift's admiration, nights addison
by ex,3,by example, by exhibiting, by experience
an pl,3,italian plans, can play, than plain
er tw,3,after two, courtier two, other two
th ap,3,with approbation, th april, th' approach
ed mu,3,produced music, provided much, contributed much
ay is,3,play is, day is, say is
be qu,3,be quietly, be questioned, be quoted
us cr,3,serious criticisms, atticus created, various critical
ve de,3,comparative degrees, have denied, have declined
an hi,3,than his
do in,3,rinaldo in, dido in, do in
ch bo,3,which both, which boileau
st by,3,least by, interest by, cast by
me mi,3,some mischief, some mistake, prime minister
ts up,3,rests upon, sprouts up, thoughts upon
us te,3,jealous temper, specious terms
ok on,3,look on, book on
ed si,3,overstrained since, elapsed since, prolonged sittings
in ir,3,in ireland
ng fa,3,having falsified, raising fantastic, contending factions
et bu,3,let budgell, trumpet but, doublet but
nd wr,3,and write, and wrote
en qu,3,been quite, often quoted
ft wr,3,swift writes, swift wrote
ot sp,3,not spoil, not spoken, not specify
nd du,3,and during
am co,3,am convinced, causam corum, sham combat
ke yo,3,make you, like yours
ed cr,3,combined craft, witted creatures, renamed creating
rd pr,3,hard pressed, absurd principles, word processing
ce ad,3,instance addison, advice addison, romance addison
es ex,3,tories expresses, employees expend, damages except
ws wi,3,news without, blows with
it up,3,it up, spirit up
we se,3,we seldom, we see, we seem
ad se,3,had seen, had sent, had secured
re go,3,are going, are good, were gone
no be,3,no better, no benefit
or we,3,spectator were, for we
ld fo,3,should form, would for, could follow
ot ti,3,not till, not time
al ki,3,political kind, liberal kind, real kindness
er ev,3,over even, tatler even, tower every
as fr,3,was frequently, as frequently, was from
er kn,3,newspaper known, weather know, better known
wn un,3,known under, own unfitness, own unfortunate
ny we,3,many weekly, many weeks, harmony we
th ki,3,both king, both kinds, with kindness
ng pu,3,selling publishing, reading public, being published
im al,3,him all, him always, disclaim all
ll na,3,all narratives, ill nature, ill natured
ce le,3,intelligence l'estrange's, diffidence led, once lent
an ob,3,an obituary, an observer, an obviously
nt pr,3,lent preachers, indifferent progress, faint praise
er ve,3,paper very, whatever verses, another vein
id po,3,said pope, insipid pope
an pu,3,plebeian published, organ published
ty di,3,authority disregard, warranty disclaimer, party distributing
re pu,3,were punished, were published, were put
by pu,3,by public, by publishing, by pulling
me we,3,same week, volume were, name were
es ev,3,sometimes even, consecrates every, damages even
ny no,3,many notorious, any noble, any notion
re da,3,were daniel, more damaging, more daring
ed pl,3,obtained places, kindred pleasures, unfinished play
gs as,3,whigs as, writings as
ir ca,3,their care, their cases
le le,3,little leisure, simple letter, steele left
ht on,3,light on, night on, fought on
an me,3,athenian mercury, can meet
ad by,3,read by, tread by
ar st,3,far stronger, particular still, particular state
ee fr,3,free from, degree from
ir he,3,their height, their heads, their hearers
ck it,3,attack it, back its
ch ci,3,such circumstances
nt ev,3,current events, independent evidence, present every
ex th,3,sex the, sex than
om sa,3,from saint, cuckoldom says, custom says
ns ti,3,dryden's time, operations till, johnson's time
ts fi,3,its first, its finishing, its final
ss my,3,confess my, success my
my li,3,my life, my limbs
ut pa,3,without paying, but pardonable
ch mr,3,which mr
le me,3,sole merit, admirable method, rule men
th pu,3,with public, with puritanism
an sh,3,man should, guardian shortly, human shape
ir pe,3,their perception, their petticoats, their periods
ar ha,3,far have, lear have, war had
be gl,3,be glad
by it,3,by its, by it
ls ha,3,revels has, tickell's having, will's happiest
ht pr,3,thought proper, thought prose
ys re,3,majesty's reign, always regarded, always recurring
ut co,3,but could, without complying
ue hi,3,virtue his, value himself, subdue him
ot fr,3,not from, not frequent
st tr,3,most truly, greatest tragedies, greatest tragic
hy wi,3,sympathy with
se ch,3,these characteristics, those characteristics, please check
wo tr,3,two translations, two tragedies
er je,3,sister jenny, whatever jealousy, painter jervas
ch gr,3,such great, which grew, which greeted
ir fr,3,their friends, their friendship
sh of,3,relish of, anguish of, finish of
me re,3,same regard, some reflections, time reduced
en ab,3,written about, men above
ve my,3,have my, gave my
ds si,3,friends since, hands sixteen, regards sir
of pi,3,of pius, of pictures, of pity
in is,3,wherein is, in isaac, origin is
de us,3,made use, made us
ns ma,3,towns many, tragedians made, woman's man
ne re,3,one remembers, one resolved, machine readable
ak wi,3,speak with
ho ca,3,who calls, who came, who cannot
ic ge,3,enthusiastic generosity, dramatic genius, artistic genius
wn me,3,own merits, town men
ly ba,3,entirely balanced, remarkably barren, friendly bank
ce ag,3,voice against, face against, defence against
re ob,3,are obliged
or ap,3,for approving, spectator appear, or appearing
al da,3,general davenport, usual daily, incidental damages
ry sa,3,country said, story says, henry sacheverell
es yo,3,forbes 'you, notifies you, fees you
ts su,3,its successor, subjects surprises, defects such
es ow,3,pope's own, steele's own
ad sh,3,had shown
no di,3,no disinclination, no diminution, no difference
ut by,3,but by
op th,3,drop the, stop the
st va,3,just value, least valuable, widest variety
it re,3,it remained, it requires, it renders
ce mo,3,once more
ow so,3,now so, slow solemn, barrow south
ns ge,3,addison's genius, addison's generation
ls fo,3,materials for, calls forth
of ti,3,of time, of till
il in,3,instil into, fail in, evil inseparable
al id,3,several ideal, feudal ideal, feudal idea
le ma,3,inexhaustible matter, agreeable manner, peaceable man
ho de,3,who delivers, who desired, who derived
ar fo,3,templar for, bar for, globular form
wn wi,3,drawn with, down with, grown wise
om da,3,from day, tom dapperwit
ay ti,3,day till, stay till
wn fr,3,down from, own friends
hy ou,3,philosophy out
ea ta,3,tea tables, tea table
ss re,3,less read, miss returning, groundless report
ts no,3,precepts now, omits no, presents none
la br,3,la bruy
uy re,3,bruy re, bruy re's
ng ph,3,bring philosophy, sounding phrases, commending philips'
ge po,3,large portion, revenge pope
me mo,3,became more, same month
ir li,3,their lives, their life, their literal
ay af,3,day after, day afterwards
nd em,3,and employees, and embroidery
st dr,3,greatest drudgery, greatest dramas, first draft
re mu,3,are multitudes, there must, were much
ns at,3,means at, accusations at, lions at
ty wr,3,trusty writes, party writing, party writers
id fo,3,paid for, did formerly
or or,3,senator or, terror or, inferior or
as dr,3,was drawing, as dr, has drawn
nd ob,3,and obscure, and obliged
gh by,3,though by, enough by
wn pr,3,own profession, own presence, own principles
wn pa,3,own part, own papers
ys on,3,essays on, says on
en di,3,been diverted, been dismissed
ty fi,3,forty first, thirty five, fifty five
ic mo,3,undramatic mood, tragic motive, puritanic moralist
by sp,3,by spence, by spreading
ee or,3,fee or, three or
it si,3,it sincerely, it sit, it sinks
ar de,3,far deeper, year demanded, dear departed
or ne,3,or necessity, for nearly, for negligence
ns cr,3,addison's criticism, johnson's criticism
sm is,3,criticism is
se te,3,whose temper, these tears, license terms
an ef,3,an effeminate, an effect, an effort
al do,3,poetical doctrines, rehearsal doubtless, international donations
ht us,3,taught us, thought useful
nt wr,3,ancient writers, different writers, gallant write
ir pl,3,their plays, their places
es mi,3,sometimes miserable, wives might, treatises milton
de ch,3,made choice
en ca,3,men can, then calling, been called
is es,3,is especially, his essays, his essay
ut up,3,put upon, put up, but upon
th ac,3,with active, fifth act
ew da,3,few days
ny fe,3,many fears, any fees, many fees
be ac,3,be accepted, be acted
se ad,3,whose advice, house addison, those advantages
ng fi,3,reading fixt, proving first, uninteresting figures
nd oh,3,and oh, friend oh
ny mo,3,any money, many modifications
ay wa,3,play was, way was
le ta,3,execrable taste, little taste, applicable taxes
en us,3,been used, between us, dryden using
nt cl,3,violent claps, important classes, sufficient clearness
ny de,3,any dedication, any design, any defect
to bo,3,to bombast, to both, to box
es im,3,steele's imagination, personages imitez
ds sa,3,afterwards satirised, friend's satirist, friends says
hn de,3,john dennis
et fr,3,couplet from, poet from, tippet from
ne de,3,fine descriptive, one describing, fine development
se tw,3,these two, these twelve
wo pa,3,two passages, two parties, two papers
st ob,3,must observe, must obviously, must obtain
us it,3,atticus it, ridiculous it, us it
ck hi,3,warwick himself, knock him
ld ra,3,would rather, world rather
nd ne,3,and never, diamond necklace, and new
ad wr,3,had written
me no,3,time no, become notorious, time not
ge at,3,page at, charge at
en du,3,been due, written during, when due
ks un,3,thanks under, ebooks unless, works unless
ny po,3,many points, any poetical
on im,3,suspicion imparted, addison immediately, addison improves
om on,3,from one
ne wr,3,one written, fine writing
ny to,3,calumny to, deny to, company to
my di,3,my disposition, my discourses, my discoveries
im bu,3,him but
ng us,3,among us, assisting us
ok ov,3,look over
ur mo,3,your most, our modern
ry it,3,story it, pleasantry it, secretary it
is eq,3,is equally
th ea,3,with each, with ease
nt ab,3,statement about, prevalent about, hint about
ch sp,3,much spirit, which springs, which specially
ut if,3,but if
ty pa,3,royalty payments, party passions
rk on,3,work on
ed if,3,doubted if, questioned if, used if
de my,3,exclude myself, made myself, conclude my
ry ou,3,weary out, country outside, carry out
rs is,3,writers is, powers is
om ou,3,from outside, from our
on sp,3,addison speaks, addison spectator, collection spectator
ks to,3,patrick's to, works to, links to
at do,3,that does, what do
nt se,3,patient serenity, element seems, agreement see
le ag,3,ridicule against, principle again, middle aged
ng fl,3,fopling flutter, young fluttering
ed ri,3,limited right, appeared ridiculous
ns me,3,speculations meet, addison's memorial, editions means
ay hi,3,nay his, say his, lay his
es do,3,parties do, states do, addresses donations
ch yo,3,which you
ht wi,3,night with, delight with, knight will
ny su,3,any such, many subordinate
of ce,3,of certain
ns es,3,addison's essays, traditions established
or ni,3,signor nicolini, signor nicolini's
es ta,3,histories taylor, fables tatler, anecdotes tatler
ib no,3,ib no, ib nos
rg is,3,gutenberg is
ss yo,3,unless you
ee di,3,free distribution
ee fo,3,fee for
do wi,3,do with
we do,3,we do
by wi,2,by william, by wine
am jo,2,william john
hn co,2,john courthope
py it,2,copy it
it aw,2,it away
pe re,2,courthope release, pope repeats
ge en,2,language english, courage enough
et en,2,set encoding, pamphlet entitled
so st,2,iso start, so strict
am fr,2,team from, coldstream from
te im,2,note images, quite impartial
ee tr,2,see transcriber's, thee truly
xt en,2,text enclosed
by cu,2,by curly, by cutting
rs ed,2,letters edited
by jo,2,by john
rs pu,2,brothers publishers, numbers published
rs ne,2,publishers new, brothers new
ew yo,2,new york
ns sh,2,burns shairp, motions she
ry ja,2,henry james, story james
rd bu,2,ward bunyan, hertford but
rs dr,2,myers dryden, characters drawn
id ma,2,david masson, did many
ed ai,2,alfred ainger, turned air
ne tr,2,sterne traill, one true
ng au,2,fielding austin, preceding august
in do,2,austin dobson, domain does
ts si,2,keats sidney, serjeant's simple
le jo,2,carlyle john, whole journey
me ot,2,volume other, time otway
er iv,2,chapter iv
iv hi,2,iv his
te ch,2,state chapter, private character
or ch,2,spectator chapter, or charges
vi ca,2,vi cato
er ix,2,chapter ix
ls is,2,materials is, individuals is
id pi,2,vivid picture
ft po,2,swift pope
pe by,2,pope by
wn co,2,own correspondence, own conduct
st bi,2,best biographer, earliest biographer
at wr,2,that writer's, that writers
rs ow,2,writer's own
on li,2,admission little, addison lingered
hy st,2,bibliography steele, biography strongly
ho po,2,who possessed
it pa,2,portrait painting, it passed
ic mi,2,public mind, enthusiastic minds
ch im,2,such impressions, rich imagination
ns ab,2,impressions about, addison's abilities
ht se,2,might serve, sight seems
et su,2,yet such, street such
rt so,2,exert so, court society
so po,2,so potent, so powerful
ng if,2,king if, following if
it su,2,it such, it sufficiently
se pe,2,coarse perception, those people
ig ca,2,wig can, whig cabinet
or wo,2,nor would, for word
re el,2,mere elegance, more elevated
ar bu,2,familiar but, bear but
us mu,2,ostentatious must, genius much
nd ni,2,and nights
ed sc,2,accomplished scholar
ho al,2,who alone
se ri,2,use ridicule
ut ab,2,without abusing
by fa,2,by fanaticism
ry ap,2,very apparent, contemporary applause
ma or,2,drama or, phantasma or
rk bu,2,work but, trademark but
rm ri,2,form right, perform rides
ut qu,2,about questions, but quite
re op,2,are operations, sincere opinion
as ju,2,as just, was justly
ue no,2,virtue nor, itaque non
ss it,2,unless it, progress it
an mi,2,than milton, than mirth
ed ph,2,distinguished philosophical, signed philo
ve ar,2,have arrived, attractive are
al sh,2,supernatural shall, original shape
am it,2,stream it, am it
wn or,2,down or
al ba,2,theological barriers, liberal basis
le ti,2,irresistible tide, little time
ay ob,2,may obtain
aw an,2,law and, saw and
se ma,2,universe man, sense made
ys ha,2,always has, plays have
ve wr,2,imaginative writers, have wrote
ny ag,2,any age, any agent
em gr,2,them grave, them greater
ch wr,2,such writers, much wronged
st ai,2,first aim, best airs
me hi,2,time his, meantime his
ce am,2,place among, resemblance among
us ar,2,tenacious are, voluminous article
id bu,2,said burke, paid but
ur ol,2,our old
em si,2,them since, poem since
ld se,2,old settled, old sense
we fo,2,we found, we form
of am,2,of amendment, of ambrose
ay pu,2,may put, day publishing
ur cl,2,our claim, your club
ft us,2,left us
ce tr,2,substance true, twice translated
ur po,2,our political, your possession
di va,2,medi val
nt ou,2,ancient outlines, sent out
ly vi,2,barely visible, only visited
ds se,2,words seem, friends seems
al ev,2,social evolution, internal evidence
rn fr,2,modern france, return from
ks fo,2,thanks for, speaks for
ew id,2,new ideas, new ideals
nd wy,2,and wycliffe, and wycherley
rs lo,2,followers long, roger's love
ir id,2,their ideas
ts gr,2,instincts grew, its grandmothers
by si,2,by side, by sir
de wi,2,side with, made with
ld fe,2,old feudal
se or,2,whose originals, phrase or
ls he,2,originals he, travels he
ms de,2,forms derived, william's deeds
om bo,2,from books, from both
ch mi,2,church milton, which might
st ri,2,most rigidly, against right
sk un,2,task under, task undertaken
id wa,2,did was, said was
us ef,2,conscious effort, vigorous effort
ly ov,2,recently overthrown, greatly over
en vi,2,been violently, open vice
st eq,2,almost equal, almost equally
ct su,2,conflict such, respect such
ry al,2,summary alone, contrary alike
nt op,2,vehement opposition, frequent opportunities
ld id,2,old ideas
ut vi,2,but vigorous
ad di,2,had disappeared, had died
so wi,2,so with
em ha,2,system had, them had
ey li,2,coverley living, they lie
lf re,2,himself responsible, himself reckoning
an va,2,gentleman valued, began vaguely
ly op,2,instinctively opposed, violently opposed
wn he,2,own he, own heart
se cl,2,these classes, phrase classic
de ma,2,trade many, provide material
gs fo,2,dogs for, things for
rs fi,2,neighbours fishing, writers finding
ir yo,2,their young, sir your
se id,2,these ideas, those ideas
om re,2,whom resided, from restraint
ty mi,2,party might, society might
ly la,2,undoubtedly lay, silently laid
ks si,2,books sir, stocks sink
ge le,2,average level, encourage letters
el of,2,level of, model of
ss as,2,class as, press as
er cl,2,october club, another class
ub an,2,club and
te po,2,favourite poet, rate pope
ef su,2,chief support, chief sufferers
us id,2,generous ideal, erroneous idea
em we,2,them were
an sy,2,presbyterian system, human sympathy
rt ex,2,freeport excites, freeport expresses
in us,2,in us
ny me,2,any member, many men
ub th,2,club there, club the
he up,2,the upper
od fe,2,good feeling
wo ma,2,two main
in cu,2,main currents, in curious
ss po,2,less popular, mistress possibly
ss fa,2,less fashionable, gross familiarities
ny un,2,tyranny under, many unlicensed
ny fo,2,any form, many fools
by mi,2,by military, by midnight
ll sa,2,well says, tickell said
ch ga,2,which gave, epoch gave
ii sh,2,ii should, iii showed
be vi,2,be violently, be violated
lf fr,2,half french, myself from
sy ma,2,easy matter, poesy made
gs ex,2,king's example, things executed
ur by,2,favour by
ll di,2,all disagreeable, well distinguished
er el,2,philosopher elevated, proper element
sm in,2,absolutism into, criticism in
ad op,2,had oppressed
so no,2,so now, so noticeable
om pu,2,from puritanism, from public
de af,2,mode after, made after
am no,2,am now, am not
ow be,2,now between, now begin
be we,2,be well
mr sp,2,mr spectator
ou se,2,you seem, you see
st ar,2,utmost arrogance, widest array
et up,2,set up
st ru,2,best rule, first rumour
dy in,2,lady in
ur pr,2,humour prythee, our present
hy re,2,thy reason, trustworthy report
re ta,2,nature take, are tax
ke my,2,take my, smoke my
my wo,2,my word, my works
od re,2,good reason
ry ro,2,very roots, every road
be ho,2,be hopelessly, be hoped
en kn,2,then known, been known
gy of,2,energy of, apology offered
st sh,2,best shown
fe ha,2,life had, life has
ed mi,2,presumed mirror, hearted mistress
is nu,2,his numerous, this number
us mi,2,numerous mistresses, curious minds
ue al,2,vogue all, discontinue all
rs ap,2,mrs aphra, singers appeared
al lo,2,general longing, fraternal loyalty
ny re,2,any reading, many representations
ng ev,2,reading ever, crowning evidence
hy wa,2,monarchy was, dorothy was
us ac,2,chivalrous action, various actors
to af,2,to affairs, to afford
ch fl,2,dutch fleet
rn hi,2,burn his, turn his
rk to,2,dunkirk to, work to
me tu,2,time turn, same tune
rn on,2,turn on, born on
da th,2,granada the
in pi,2,in pitying
ch va,2,which vainly, which vanishes
ic to,2,heroic to, public to
do so,2,do so
ly dr,2,generally drop, distinctly drafted
op in,2,drop into, develop into
ng bo,2,feeling both, publishing both
ay le,2,play left, play leaves
et ex,2,feet exclaiming, yet expect
ld ar,2,hold are, could arise
ad yo,2,mad you, stead you
am to,2,am to
ic dr,2,comic dramatists
ty ch,2,reality charles, testy choleric
ns am,2,comedians among, relations amongst
ke on,2,take one, like one
te wr,2,profligate wretch, jacobite writers
os of,2,catos of, chaos of
od me,2,good men
em en,2,seem engaged, them english
gh no,2,through no, though not
ey kn,2,they know, godfrey kneller
ve go,2,have got, have gone
ot ou,2,got out, not out
om in,2,christendom into, whom in
ct fr,2,perfect freedom, extract from
py de,2,happy description, happy deliverance
ge sh,2,etherege shadwell, large share
ve af,2,congreve affect, love affair
ks wh,2,works which
ds ne,2,finds neither, finds necessary
at sp,2,that spontaneously, that spread
ng cu,2,making cuckolds, treating current
ox wh,2,paradox which, box where
ry at,2,contemporary attack, luxury at
ge ma,2,stage made, judge may
se va,2,those valuable, those vague
te ag,2,quote against, write against
or up,2,spectator upon, mirror up
on et,2,upon etherege's, on etherege's
le up,2,trample upon, fable upon
ll or,2,all order, shadwell or
ir be,2,their being, their beauty
ng mu,2,being much, describing much
ss up,2,pass upon, impress upon
me up,2,me upon, come up
on ot,2,upon others, on other
lt up,2,built upon, built up
ms he,2,seems he, streams he
ge wo,2,orange woman, stage would
lf fa,2,herself far, himself fairly
is do,2,is dorimant's, his domestic
wn li,2,town lives, own life
we sp,2,we speak
ak to,2,speak to, soak together
er ci,2,another civilly, reader circumstances
ur se,2,our several, four sermons
ts hu,2,puts human, its humour
rm as,2,form as, storm as
ch un,2,staunch unbeliever, church under
ry mu,2,very much
ue ca,2,virtue can, due care
dy wi,2,comedy without
nt oc,2,frequent occasion, moment occupied
ge af,2,stage after, page after
ry if,2,debauchery if, machinery if
ir na,2,their natural, their name
al im,2,natural impulse, vital importance
ht en,2,might end, might enable
te li,2,dissolute living, taste like
ey di,2,they did
ey lo,2,they loudly, they loved
se ci,2,these circumstances
al ce,2,natural centre, natural centres
le ac,2,female actors, steele accepted
lf su,2,itself such, itself surveys
gn bu,2,reign but, design but
in ce,2,within certain, in celebrating
rt mo,2,court moved, short modest
oo li,2,too light, too like
ir es,2,their estates, fair estate
om to,2,seldom to, 'from to
rs am,2,courtiers among, scholars among
ty bo,2,nobility books, society both
ks we,2,books were, greeks we
id st,2,rapid strides, said started
ks so,2,books soon, works so
rs ja,2,publishers jacob, sisters jane
sm it,2,criticism it, fanaticism it
ch dr,2,which dryden, french drama
ds ga,2,afterwards gave, friends gain
re ea,2,were eager, where eased
st au,2,best authorities, best authors
if in,2,if in
de is,2,gratitude is, solitude is
ne dr,2,caroline dramatists, caroline drama
ay ju,2,may justly
ge fo,2,language for, charge for
wn el,2,own elevated, known elms
ut ho,2,without however, without hopes
ty dr,2,society dryden, rigidity driven
cs an,2,politics and, georgics and
sm wh,2,absolutism which, egotism which
er ja,2,under james, bookseller jacob
ic re,2,artistic representations, fantastic resemblance
se qu,2,these qualities, esse qui
er us,2,other use, lancaster used
in au,2,in austere, in august
ld cu,2,old customs, would cut
ns ra,2,institutions rapidly, leans rather
ir mi,2,their midst, their minds
th ti,2,with time, with tickell
in mu,2,in mutual
ht al,2,might all, slight alterations
us pu,2,famous puritan, victorious puritans
ve ox,2,leave oxford, deprive oxford
me ne,2,time near, home news
wn wa,2,town was, unknown was
ed ei,2,remained eight, raised either
on bi,2,gulston bishop, exclusion bill
ad si,2,had six, had sir
ee so,2,three sons
ee da,2,three daughters, three days
rn at,2,born at, sojourn at
ry ca,2,salisbury cathedral, tory calling
if hi,2,if his
cy ha,2,legitimacy had, efficacy had
ot wa,2,lancelot was, not wanting
ns le,2,contains leans, mons l'espagnol
ut mu,2,but much, without much
wn ch,2,own character, known character
ry ru,2,allegory runs, parliamentary rule
ch mu,2,which must
sh re,2,english reader, english revolution
gh pr,2,high pretensions, high price
he ze,2,the zeriffe, the zeal
fe wi,2,zeriffe with, wife with
th am,2,with ambitious, with ambrose
ca th,2,mecca the, britannica the
us pe,2,superstitious people, furious pet
ir ga,2,their garments, their gallantry
ut ac,2,but acted, but accessible
ss al,2,express 'allah, nevertheless allowed
ir do,2,their doleful, their doubts
ul no,2,doleful note, delightful notions
oo la,2,too late
sy wa,2,hypocrisy was, controversy was
ey to,2,they took, burney to
ms no,2,arms not, seems not
nd ze,2,and zeal, and zealous
ve ca,2,have carried
im fa,2,him far, him fair
nt af,2,monument afterwards, prevalent after
ld ca,2,lichfield cathedral, world can
er gu,2,brother gulston
rt st,2,fort st
ge ox,2,college oxford
so li,2,so lively, so like
ot wo,2,lancelot would, lintot would
ip or,2,friendship or, lordship or
ly is,2,family is, daily issue
ly ta,2,early tatlers, comparatively tame
ok as,2,took as, look as
in ki,2,in kind, in king
es ve,2,themselves very, pope's very
ry ea,2,very early, very easy
ur us,2,behaviour usual, your use
ys tr,2,always treated, days' travelling
at fa,2,that family, that false
ke pl,2,like pleasure, take place
em be,2,them because, them being
ty at,2,partiality at, familiarity at
ct hi,2,correct his, act his
as gr,2,has grown, was great
rm he,2,warm hearted, warm he
ic wa,2,panegyric was, critic was
es us,2,gives us, enables us
ad li,2,had little
or na,2,for natural
be im,2,be impressed, be impaired
ss sa,2,across salisbury, confess says
ts op,2,its open, its operations
pt su,2,except such, attempt succeeded
ud th,2,cloud the, applaud them
at ci,2,great circle, great city
ul se,2,delightful sense, painful separation
lm th,2,psalm the, calm thy
ry gl,2,sultry glebe, military glory
ps he,2,steps he, philips he
nd sl,2,and slow, and sleep
at am,2,at amesbury, at amsterdam
to sc,2,to school, to scholars
oo he,2,too he
lt an,2,fault and
ul of,2,fearful of, soul of
ld ti,2,could till, world 'tis
ht ba,2,brought back
om li,2,from lichfield, from life
st kn,2,best known, must know
ch pe,2,which perfected, which perhaps
ns cl,2,addison's classical
al ac,2,classical acquirements, conversational activity
al ep,2,usual epigrammatic, usual epithet
ek th,2,greek though, week the
ry aw,2,carry away, inquiry awakened
ry ye,2,every year
nd ru,2,and rugby, and rude
ok wh,2,undertook while, cook who
he et,2,the eton, the eternal
oy wh,2,boy who, joy which
re ce,2,where certain, are certainly
it ea,2,it easy, it easier
od we,2,period were, method were
ts po,2,poets pope, its popularity
gs bu,2,things but, writings but
ay at,2,may at, play at
at qu,2,at queen's, great quantities
ck wi,2,struck with, attack with
ce la,2,excellence lancaster, prince la
gn it,2,reign it
ut un,2,but under, but uninteresting
sm fo,2,arminianism for, enthusiasm for
ts lo,2,its loyalty, its long
im pr,2,him probationary, whim prevented
ew re,2,few records, new repast
re bo,2,were boulter, more bold
ds ar,2,afterwards archbishop, beds arise
ry is,2,memory is, secretary is
ne ta,2,one table, tone taken
ps se,2,phillips seem, philips seems
he ke,2,he kept, the keepership
ad ch,2,read chiefly, had chosen
ms by,2,elms by, poems by
fe at,2,life at
is ni,2,his nineteenth, obsoletis nitorem
ne mr,2,fortune mr, one mrs
en wa,2,magdalen was, dryden was
as pl,2,was placed, was pleasant
ok an,2,undertook and, look and
wn tr,2,own translation
gh dr,2,through dryden, rough draft
th ja,2,with jacob
sh pu,2,english publishing, fresh pursues
on tw,2,revolution two, upon two
lf ac,2,himself actually, himself accordingly
ks ca,2,books called, works calculated
me un,2,some unexplained, came under
ny si,2,many silly, many similar
et wo,2,poet would, pamphlet would
be hi,2,be his
st us,2,greatest use, first used
ty hi,2,superiority his, simplicity his
se hu,2,whose humour
ur ha,2,humour has, honour had
ry qu,2,faery queen, every qualification
us ag,2,barbarous age, adulterous age
ts fa,2,poet's fancy, its face
ed fl,2,unfrequented floods, troubled flood
oo pl,2,too plain, too plainly
sm on,2,criticism on
te su,2,legitimate successor, favourite subject
ll af,2,all after, till after
gs co,2,writings composed, feelings could
ue wi,2,true wit, true with
er ki,2,another kind, under kings
ns sa,2,distinction's sake, warton's sarcastic
ll ca,2,shall call, tickell carey
ny au,2,any author
er wr,2,ever wrote
te mr,2,wrote mr
it mr,2,it mr, spirit mr
mr dr,2,mr dryden
th mi,2,with milton, with mine
ur bo,2,monsieur boileau, four books
au wh,2,boileau who
lf up,2,himself upon, himself up
th sc,2,with scorn, with scornful
rn if,2,scorn if, tavern if
to mu,2,to mus, to music
ch by,2,which by, breach by
ok in,2,look into, look in
ne fr,2,stone from, one from
ps pe,2,perhaps persuaded, philips' performance
to ki,2,to king
le al,2,hyperbole all, steele always
se se,2,those seductions, cause section
ns ad,2,seductions addison, sons advanced
ry sk,2,literary skill
ue as,2,value as, prologue assigns
nt at,2,preferment at, employment at
ic as,2,bishopric as, public as
ce en,2,prejudice entertained, choice envy
by qu,2,by queen
rk ha,2,southwark having, clerk had
by ed,2,by editing, by edmund
as ur,2,was urgent, was urgently
by em,2,by embracing, by employing
ew ye,2,few years
lf se,2,himself seemed, itself seemed
so at,2,so at, so attractive
us wr,2,famous writer, genius written
ve ne,2,have never
lf di,2,self distrust, itself did
er ac,2,better acquainted, other accomplishments
ng ti,2,reading tickell's, long time
ls me,2,tickell's memoir, tells me
ou kn,2,you know
rm in,2,warm instances, form including
rs hi,2,orders his, renders his
my lo,2,my lord
ng mr,2,keeping mr, treating mr
ue wa,2,montague was, dialogue was
ct af,2,transact affairs, conduct after
ry ac,2,literary accomplishments, contemporary accounts
te cl,2,favourite classical, subordinate clauses
us me,2,famous men, scandalous meanness
of ry,2,of ryswick
an hu,2,horatian humour, an husband
me is,2,volume is, time isaac
ce ce,2,once celebrated, once celebrity
th au,2,smith author, th august
ck wh,2,pocock who, attack which
ho se,2,who seems
en am,2,been among, been ambitious
ir ge,2,their genius, their genuine
ur bu,2,humour but, behaviour but
ds st,2,friends stood, disregards steele's
lt hi,2,felt himself, exalt his
